Job Title,Job Salary,Key Skills,Role Category,Functional Area,Industry,Role
CRM Manager with MNC Car Manufacturer,Not Disclosed by Recruiter,crm,Marketing,Marketing Advertising MR PR Media_Planning,Automobile Auto_Anciliary Auto_Components,Marketing Manager
Design Engineer Must Exp in Corel Draw,"50,000-1,50,000",corel_draw corel_designer autocad_engineer autocad_drawing,Other,Design Creative User_Experience,Printing Packaging,Trainee
UI Developer Html css,Not Disclosed by Recruiter,html css ui_development web_development ux front_end web_technologies html5 css3 angularjs,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Job Opening An Mnc Yrs java Support Profile,"3,00,000-6,00,000",spring java struts application_support jsp debugging mvc hibernate core_java framework,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
WM Client Technology Software Engineer,Not Disclosed by Recruiter,core_java hibernate tomcat linux xml jsp oracle sybase sql ajax,Programming_&_Design,IT_Software,Banking Financial_Services Broking,Software Developer
Hostess,Not Disclosed by Recruiter,smart_looking good_looking smart executive_assistant willing_to_work sales,Food_&_Beverage,Hotels Restaurants,Travel Hotels Restaurants Airlines Railways,Host/Hostess
Hiring Fresher marketing Executive electronic Industry Lakhs,"2,00,000-2,50,000",marketing marketing_executive electronics_sales sales sales_executive,Marketing,Marketing Advertising MR PR Media_Planning,Consumer_Electronics Appliances Durables,Direct Marketing Executive
Associate Social Media Marketing,Not Disclosed by Recruiter,social_media social_media_marketing adwords social_media_optimization,Online Digital_Marketing,Marketing Advertising MR PR Media_Planning,Media Entertainment Internet,Social Media Marketing Manager
Lead learning and Development,Not Disclosed by Recruiter,moodle lms elearning training_manager,Teachers,Teaching Education Training Counselling,Education Teaching Training,Trainer
American Technology Consulting Node js Engineer,Not Disclosed by Recruiter,linux mysql sql cloud_computing backend nosql tdd mongodb test_cases ruby,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Technical Lead Net Web API Core,Not Disclosed by Recruiter,application_deployment web_technologies linux web_application technical_lead deployment windows mvc software_services sql,Programming_&_Design,IT_Software,Recruitment Staffing,Software Developer
IAM Security Solution Architect,Not Disclosed by Recruiter,tomcat jboss apache redhat webmethods access_management information_security troubleshooting middleware financial_services,Programming_&_Design,IT_Software,Education Teaching Training,Technical Architect
SCSM Administration Across India Locations Immediate Start,"6,00,000-16,00,000",forefront system_center hiring sharepoint scsm microsoft_technologies providing_training sql_server identity_management incident_management,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Sr Hardware Engineer,Not Disclosed by Recruiter,vendor_management layout simulation hardware_design schematic technical_skills arm,IT_Hardware,IT_Hardware Technical_Support Telecom_Engineering,IT-Software Software_Services,Hardware Design Engineer
Urgent Opening Design cum Proposal Engineer STP WTP ETP,"3,00,000-5,00,000",etp wtp effluent_treatment_plant water_treatment_plant waste_water_treatment plant_design proposal_engineer sewage_treatment_plant proposal_engineering stp design_engineer,Site_Engineering,Site_Engineering Project_Management,Water_Treatment Waste_Management,Civil Engineer-Water/Wastewater
Junior Front End Developer Lead Engineer Html css,Not Disclosed by Recruiter,css prototyping html frontend,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Icon Graphic Designer,Not Disclosed by Recruiter,graphics illustrator graphic_designing animation machine_learning digital_design adobe_after_effects interaction_design copy_writing,Creative,Design Creative User_Experience,IT-Software Software_Services,Graphic Designer
Marketing Executive Assistant,Not Disclosed by Recruiter,excel ms_office_word internet_browsing outlook back_office communication_skills,Marketing,Marketing Advertising MR PR Media_Planning,Banking Financial_Services Broking,Direct Marketing Executive
Lead Infra Engg,Not Disclosed by Recruiter,netcool sad infrastructure,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
DGM Equipment Plant Layout,Not Disclosed by Recruiter,building coordination_skills civil autocad thermal_power_project ahp epc plant_layout chp electricals,Engineering_Design,Engineering_Design R&D,Recruitment Staffing,Technical Lead/Project Lead
TibcoStreambase Developer,Not Disclosed by Recruiter,networking analytical oracle career_development tibco_administrator development tibco_ems tibco tibco_hawk it cost tibco_business_events pdf application design developer support,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Android Developer,"4,25,000-6,50,000",native java rest android_development,Programming_&_Design,IT_Software,Media Entertainment Internet,Software Developer
Customer Success Executive,"5,00,000-10,00,000",sales_process product_marketing product_training account_management product_service interpersonal_skills saas crm customer_relationship_management,Quality,ITES BPO KPO LPO Customer_Service Operations,IT-Software Software_Services,Quality Assurance/Quality Control Executive
Digital Senior Process Manager Reporting and Analytics,Not Disclosed by Recruiter,telecom recruitment analytics seo html financial_services client_management staffing business_operations process_management,Operations,ITES BPO KPO LPO Customer_Service Operations,BPO Call_Centre ITeS,Operations Manager
Front end Developer with Gaming,"8,50,000-12,00,000",css front_end game_development games game,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
TRAINER Infrastructure Library,Not Disclosed by Recruiter,training iso_20000 support l1 level consulting it_infrastructure subject_matter_expertise itil presentation_skills,Other,IT_Software,IT-Software Software_Services,Trainer/Faculty
Senior Project Coordinator Sr Project Lead,Not Disclosed by Recruiter,wordpress php project_estimation project_delivery project_leading project_coordination risk_management business_analysis business_analyst,Programming_&_Design,IT_Software,IT-Software Software_Services,Project Lead
PHP Developer Years,Not Disclosed by Recruiter,web_developer codeigniter_framework api web_services jquery javascript user_experience_design php senior_php_developer,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
PPMC Demand wma Resources,Not Disclosed by Recruiter,jquery html5 css iis .net .net_3.5,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Software Development Engineer in Test SDET,Not Disclosed by Recruiter,computer_science automation_testing coding jenkins infrastructure mentor test_cases aws,Programming_&_Design,IT_Software,Accounting Finance,Software Developer
Salesforce Developer Vlocity,"2,00,000-7,00,000",apex force.com visualforce salesforce.com salesforce web_services software_development soap life_cycle data_modeling,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
SEO Java Developer,"4,00,000-9,00,000",core_java spring_mvc hibernate seo,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Network Administrator Routing Switching,Not Disclosed by Recruiter,networking switching routing juniper vpn network_administration,Programming_&_Design,IT_Software,IT-Hardware_&_Networking,Software Developer
Adoption Manager,Not Disclosed by Recruiter,product_management cisco_uc unified_communications product_development customer_life_cycle_management cisco_collaboration csm cisco_webex cisco_unified_communications new_product,Operations,ITES BPO KPO LPO Customer_Service Operations,Telecom ISP,Business Development Manager
Transport coordinators,Not Disclosed by Recruiter,excel technical transportation spoken_english business_executive,HR Recruitment IR,HR Recruitment Administration IR,Facility_Management,Training Manager
SENIOR PROJECT MANAGER,Not Disclosed by Recruiter,piping construction site_engineer structure construction_management engineer autocad project_planning,Project_Management,Site_Engineering Project_Management,Telcom ISP,Project Manager-Production/Manufacturing/Maintenance
RPA COE Technical Lead,Not Disclosed by Recruiter,center_of_excellence process_automation rpa coe automation_anywhere,Programming_&_Design,IT_Software,IT-Software Software_Services,Technical Architect
HR Manager Recruitment,Not Disclosed by Recruiter,hr_management hr hr_manager sourcing recruitment talent_acquisition,HR Recruitment IR,HR Recruitment Administration IR,IT-Software Software_Services,HR Manager
Stenographer Data Entry Operator,Not Disclosed by Recruiter,sms data_entry_operator management executive_search office_coordinator query management_executive cloud,Administration Facility_Management,HR Recruitment Administration IR,Recruitment Staffing,Executive/ Sr Executive - Administration
Immediate Opening Sharepoint Developer mnc,"5,00,000-14,00,000",azure sharepoint_designer application_integration asp.net_mvc sharepoint_server,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Immediate Openings B E Freshers,Not Disclosed by Recruiter,customer_support bde freshers technical_support data_management b.e backend_operations bda,Technical_Support,IT_Hardware Technical_Support Telecom_Engineering,Education Teaching Training,Customer Support Engineer/Technician
Urgent Opening Affiliated Marketing Manager,"3,00,000-6,00,000",marketing_management health_insurance,Online Digital_Marketing,Marketing Advertising MR PR Media_Planning,Insurance,Affiliate Marketing Manager
Senior QA Test Engineer,Not Disclosed by Recruiter,software_testing linux agile test_cases jira test_engineering,HR Recruitment IR,HR Recruitment Administration IR,IT-Hardware_&_Networking,Training Manager
Angular Developer Min Exp in Development NAVI,"3,00,000-6,00,000",javascript jquery html css ajax angularjs html5 mvc web_services tomcat,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
